mouse_id,cal_day,day,sex,roi_type,roi_rule,trials,rewards,auc,target_var,exp_label,group,performance
BM1_exp16,20220815145911,13,female,2ROI,RFL_L-CFL_L,60,9,7.2930805652426836,0.00045939389772418725,exp16,grp2,0.15
BM1_exp16,20220816140051,17,female,2ROI,RFL_L-CFL_L,60,32,8.44518922627506,0.0006179276251698448,exp16,grp2,0.5333333333333333
BM2_exp16,20220713151358,1,female,2ROI,BC_L-BC_R,60,28,10.887952842385344,0.0009799284366708153,exp16,grp1,0.4666666666666667
BM2_exp16,20220714151106,2,female,2ROI,BC_L-BC_R,60,31,10.8800048043181,0.0009762762888609688,exp16,grp1,0.5166666666666667
BM2_exp16,20220715151028,3,female,2ROI,BC_L-BC_R,60,34,11.429472110857928,0.0010821112246307662,exp16,grp1,0.5666666666666667
BM2_exp16,20220718151605,4,female,2ROI,BC_L-BC_R,60,35,10.175521107860359,0.0008515401112969489,exp16,grp1,0.5833333333333334
BM2_exp16,20220719153518,5,female,2ROI,BC_L-BC_R,60,40,11.349671040707477,0.0010628108520708151,exp16,grp1,0.6666666666666666
BM2_exp16,20220720162122,6,female,2ROI,BC_L-BC_R,60,39,10.32550725785536,0.0008714759867418302,exp16,grp1,0.65
BM2_exp16,20220722150315,10,female,2ROI,BC_L-BC_R,60,43,11.732238643412048,0.0011522746282522037,exp16,grp1,0.7166666666666667
BM3_exp16,20220712154852,1,female,2ROI,BC_L-BC_R,60,35,9.980057119828611,0.0008307750044373985,exp16,grp1,0.5833333333333334
BM3_exp16,20220713154918,2,female,2ROI,BC_L-BC_R,60,33,10.462417403620321,0.0009087833440676566,exp16,grp1,0.55
BM3_exp16,20220714155005,3,female,2ROI,BC_L-BC_R,60,39,10.431629789175476,0.0008926831460917547,exp16,grp1,0.65
BM3_exp16,20220715154308,4,female,2ROI,BC_L-BC_R,60,37,9.956518839695994,0.0008227200947832945,exp16,grp1,0.6166666666666667
BM3_exp16,20220718155732,5,female,2ROI,BC_L-BC_R,60,40,9.728003832158757,0.0007939316059273555,exp16,grp1,0.6666666666666666
BM3_exp16,20220719160546,8,female,2ROI,BC_L-BC_R,60,38,10.75113933714918,0.0009683906372178073,exp16,grp1,0.6333333333333333
BM3_exp16,20220720170244,10,female,2ROI,BC_L-BC_R,60,38,10.292774463334439,0.0008740404335202939,exp16,grp1,0.6333333333333333
BM4_exp16,20220712162546,1,female,2ROI,BC_L-BC_R,60,33,10.616971350002526,0.0009298919076588466,exp16,grp1,0.55
BM4_exp16,20220715161743,2,female,2ROI,BC_L-BC_R,60,34,10.37706840250367,0.0008898959288850515,exp16,grp1,0.5666666666666667
BM4_exp16,20220718163156,5,female,2ROI,BC_L-BC_R,60,38,10.738101380574337,0.0009595332190309281,exp16,grp1,0.6333333333333333
BM4_exp16,20220720173429,7,female,2ROI,BC_L-BC_R,60,39,10.052222431335126,0.0008371991796212039,exp16,grp1,0.65
BM4_exp16,20220722161418,8,female,2ROI,BC_L-BC_R,60,39,10.947848216335085,0.0010031018727766421,exp16,grp1,0.65
